,callDateTime,priority,district,description,callNumber,incidentLocation,location,month,day,year,hour,min,sec,ampm,t
2734640,7/18/2017 15:14,Low,NE,AUTO ACCIDENT,P171991761,FILLMORE ST/KIRK AV,"(39.321253,-76.598988)",7,18,2017,27,14,0,PM,54840
2734641,7/18/2017 15:14,Medium,ED,NARCOTICSOutside,P171991762,N DURHAM ST/E LAFAYETTE AV,"(39.310766,-76.592298)",7,18,2017,27,14,0,PM,54840
2734642,7/18/2017 15:17,Low,ED,AUTO ACCIDENT,P171991771,N BROADWAY/ORLEANS ST,"(39.295301,-76.593951)",7,18,2017,27,17,0,PM,55020
2734643,7/18/2017 15:19,Medium,ED,AUTO THEFT,P171991773,DR BERNARD HARRIS SR ELEMENTARY,"(39.306318,-76.598200)",7,18,2017,27,19,0,PM,55140
2734644,7/18/2017 15:19,Medium,NE,911/NO  VOICE,P171991774,2400 HIGHVIEW AV,"(,)",7,18,2017,27,19,0,PM,55140
2734645,7/18/2017 15:23,Medium,SD,AUTO ACCIDENT,P171991787,JAMES ST/S CAREY ST,"(39.281392,-76.636354)",7,18,2017,27,23,0,PM,55380
2734646,7/18/2017 15:25,Low,ED,WANTED ON WARR,P171991791,CENTRAL BOOKING,"(39.298946,-76.610470)",7,18,2017,27,25,0,PM,55500
2734647,7/18/2017 15:21,Low,SE,HIT AND RUN,P171991792,EASTERN AV/RAPPOLLA ST,"(39.287152,-76.552974)",7,18,2017,27,21,0,PM,55260
2734648,7/18/2017 15:16,Medium,CD,DISORDERLY,P171991795,E EAGER ST/N CHARLES ST,"(39.301009,-76.615886)",7,18,2017,27,16,0,PM,54960
2734649,7/18/2017 15:26,High,SE,AGGRAV ASSAULT,P171991798,ORLEANS ST/N PATTERSON PARK AV,"(39.295518,-76.584927)",7,18,2017,27,26,0,PM,55560
2734650,7/18/2017 15:26,Low,NW,HIT AND RUN,P171991803,W ROGERS AV/REISTERSTOWN RD,"(39.347590,-76.690112)",7,18,2017,27,26,0,PM,55560
2734651,7/18/2017 15:29,Medium,ND,CK WEL;L BEING,P171991823,N CHARLES ST/E COLD SPRING LN,"(39.345327,-76.622109)",7,18,2017,27,29,0,PM,55740
2734652,7/18/2017 14:31,Medium,ND,911/NO  VOICE,P171991619,5200 YORK RD,"(39.3477099,-76.6074868)",7,18,2017,26,31,0,PM,52260
2734653,7/18/2017 14:31,High,ED,SILENT ALARM,P171991624,400 N COLLINGTON AV,"(39.2954698,-76.5864690)",7,18,2017,26,31,0,PM,52260
2734654,7/18/2017 14:32,Low,ED,FALSE PRETENSE,P171991625,1000 N WASHINGTON ST,"(39.3020260,-76.5898001)",7,18,2017,26,32,0,PM,52320
2734655,7/18/2017 14:31,Low,NE,RECOVERED VEH,P171991626,2600 GIBBONS AV,"(39.3543660,-76.5660670)",7,18,2017,26,31,0,PM,52260
2734656,7/18/2017 14:32,Medium,SW,COMMON ASSAULT,P171991627,2500 W FAYETTE ST,"(39.2891059,-76.6566900)",7,18,2017,26,32,0,PM,52320
2734657,7/18/2017 14:33,Medium,ND,DESTRUCT PROP,P171991630,700 BLK E COLD SPRING LN,"(39.3443356,-76.6337310)",7,18,2017,26,33,0,PM,52380
2734658,7/18/2017 14:34,High,SD,RA POLICE,P171991631,2000 CHRISTIAN ST,"(39.2822883,-76.6481411)",7,18,2017,26,34,0,PM,52440
2734659,7/18/2017 14:34,Low,NE,INVEST TROUBLE,P171991632,2200 ARGONNE DR,"(39.3376266,-76.5755967)",7,18,2017,26,34,0,PM,52440
2734660,7/18/2017 14:34,Medium,SD,911/NO  VOICE,P171991633,1200 W HAMBURG ST,"(39.2792219,-76.6320220)",7,18,2017,26,34,0,PM,52440
2734661,7/18/2017 14:33,Low,SW,INVESTIGATE,P171991635,1800 SPENCE ST,"(39.2688890,-76.6516989)",7,18,2017,26,33,0,PM,52380
2734662,7/18/2017 14:32,High,ND,ROBBERY UNARMED,P171991636,400 FAWCETT ST,"(39.3157424,-76.6221375)",7,18,2017,26,32,0,PM,52320
2734663,7/18/2017 14:34,Medium,ED,BURGLARY,P171991637,1300 E LANVALE ST,"(39.3095901,-76.6010551)",7,18,2017,26,34,0,PM,52440
2734664,7/18/2017 14:34,Medium,SD,JUV DISTURBANCE,P171991638,3600 POTEE ST,"(39.2389357,-76.6110345)",7,18,2017,26,34,0,PM,52440
2734665,7/18/2017 14:37,Medium,SE,BURGLARY,P171991641,200 N BELNORD AV,"(39.2950388,-76.5785297)",7,18,2017,26,37,0,PM,52620
2734666,7/18/2017 14:35,Medium,CD,911/HANGUP,P171991642,200 PEDS,"(39.2958581,-76.5910902)",7,18,2017,26,35,0,PM,52500
2734667,7/18/2017 14:38,High,WD,Field Interview,P171991643,1700 PRESSTMAN ST,"(39.3054909,-76.6448959)",7,18,2017,26,38,0,PM,52680
2734668,7/18/2017 14:32,Non-Emergency,SD,Private Tow,P171991644,700 WASHINGTON BL,"(39.2834053,-76.6270544)",7,18,2017,26,32,0,PM,52320
2734669,7/18/2017 14:38,Low,WD,WANTED ON WARR,P171991645,1700 N MONROE ST,"(39.3079710,-76.6483460)",7,18,2017,26,38,0,PM,52680
2734670,7/18/2017 14:39,Medium,CW,Lab Request,P171991647,2600 BLK LOYOLA NORTHWAY,"(39.3393590,-76.6627370)",7,18,2017,26,39,0,PM,52740
2734671,7/18/2017 14:37,High,ND,ROBBERY UNARMED,P171991648,400 W 23RD ST,"(39.3152275,-76.6220796)",7,18,2017,26,37,0,PM,52620
2734672,7/18/2017 14:38,Non-Emergency,SW,Private Tow,P171991649,4300 PARKTON ST,"(39.2779588,-76.6865471)",7,18,2017,26,38,0,PM,52680
2734673,7/18/2017 14:38,Low,ED,WANTED ON WARR,P171991650,3000 E MADISON ST,"(39.3014370,-76.5745900)",7,18,2017,26,38,0,PM,52680
2734674,7/18/2017 14:38,High,SD,SILENT ALARM,P171991651,800 HOLLINS ST,"(39.2880215,-76.6286716)",7,18,2017,26,38,0,PM,52680
2734675,7/18/2017 14:39,Medium,SD,911/NO  VOICE,P171991654,1600 WICOMICO ST,"(39.2744811,-76.6355730)",7,18,2017,26,39,0,PM,52740
2734676,7/18/2017 17:41,Low,CD,HIT AND RUN,P171992246,BLOOM ST/MCCULLOH ST,"(39.308838,-76.635584)",7,18,2017,29,41,0,PM,63660
2734677,7/18/2017 17:42,Low,SE,AUTO ACCIDENT,P171992248,N CLINTON ST/E FAYETTE ST,"(39.294830,-76.571040)",7,18,2017,29,42,0,PM,63720
2734678,7/18/2017 17:38,Medium,SE,COMMON ASSAULT,P171992245,400 S ANN ST,"(39.2865660,-76.5917220)",7,18,2017,29,38,0,PM,63480
2734679,7/18/2017 14:39,Low,SD,EXPARTE,P171991655,2900 CARVER RD,"(39.2466653,-76.6252198)",7,18,2017,26,39,0,PM,52740
2734680,7/18/2017 14:38,Medium,ND,COMMON ASSAULT,P171991657,2400 W BELVEDERE AV,"(39.3549016,-76.6622292)",7,18,2017,26,38,0,PM,52680
2734681,7/18/2017 14:42,Non-Emergency,CD,FOLLOW UP,P171991658,300 MCMECHEN ST,"(39.3075412,-76.6272706)",7,18,2017,26,42,0,PM,52920
2734682,7/18/2017 14:41,Medium,ED,911/NO  VOICE,P171991659,1200 N BRADFORD ST,"(39.3049760,-76.5849716)",7,18,2017,26,41,0,PM,52860
2734683,7/18/2017 14:40,Medium,ND,DISORDERLY,P171991661,5600 THE ALAMEDA,"(39.3598677,-76.5952548)",7,18,2017,26,40,0,PM,52800
2734684,7/18/2017 14:37,High,NE,ARMED PERSON,P171991662,5900 EURITH AV,"(39.3436550,-76.5308830)",7,18,2017,26,37,0,PM,52620
2734685,7/18/2017 14:42,Low,NW,HIT AND RUN,P171991664,6300 REISTERSTOWN RD,"(39.3543460,-76.7002510)",7,18,2017,26,42,0,PM,52920
2734686,7/18/2017 14:42,Medium,SE,UNFOUNDED,P171991665,800 S BROADWAY,"(39.2824523,-76.5936312)",7,18,2017,26,42,0,PM,52920
2734687,7/18/2017 14:44,Medium,CW,Lab Request,P171991668,200 N PATTERSON PARK AV,"(39.2944050,-76.5851140)",7,18,2017,26,44,0,PM,53040
2734688,7/18/2017 14:43,Medium,ND,FAMILY DISTURB,P171991669,400 E 31ST ST,"(39.3263310,-76.6107509)",7,18,2017,26,43,0,PM,52980
2734689,7/18/2017 14:44,Medium,WD,NARCOTICSOutside,P171991671,600 GOLD ST,"(39.3074941,-76.6394463)",7,18,2017,26,44,0,PM,53040
2734690,7/18/2017 14:44,Low,SW,AUTO ACCIDENT,P171991672,1900 BLK GRIFFIS AV,"(39.2674900,-76.6507390)",7,18,2017,26,44,0,PM,53040
2734691,7/18/2017 14:44,Low,SW,OTHER,P171991673,1900 BLK GRIFFIS AV,"(39.2674900,-76.6507390)",7,18,2017,26,44,0,PM,53040
2734692,7/18/2017 14:44,Low,CD,INVESTIGATE,P171991675,1800 EUTAW PL,"(39.3076560,-76.6313620)",7,18,2017,26,44,0,PM,53040
2734693,7/18/2017 14:45,Medium,SW,911/NO  VOICE,P171991676,4000 CLIFTON AV,"(39.3121234,-76.6840226)",7,18,2017,26,45,0,PM,53100
2734694,7/18/2017 14:45,Low,SW,WELLNESS CHECK,P171991677,600 N LOUDON AV,"(39.2942250,-76.6829300)",7,18,2017,26,45,0,PM,53100
2734695,7/18/2017 14:44,Non-Emergency,SD,Private Tow,P171991678,1000 W PRATT ST,"(39.2859840,-76.6338840)",7,18,2017,26,44,0,PM,53040
2734696,7/18/2017 14:46,Low,SW,INVESTIGATE,P171991679,4000 CLIFTON AV,"(39.3121234,-76.6840226)",7,18,2017,26,46,0,PM,53160
2734697,7/18/2017 14:46,High,SD,AGGRAV ASSAULT,P171991680,1900 RAMSAY ST,"(39.2833043,-76.6471800)",7,18,2017,26,46,0,PM,53160
2734698,7/18/2017 14:46,Low,CD,AUTO ACCIDENT,P171991681,200 W FRANKLIN ST,"(39.2952260,-76.6184530)",7,18,2017,26,46,0,PM,53160
2734699,7/18/2017 14:46,Medium,NE,AUTO THEFT,P171991683,6600 PIONEER DR,"(39.3671200,-76.5727414)",7,18,2017,26,46,0,PM,53160
2734700,7/18/2017 14:47,Medium,CD,DISORDERLY,P171991684,1000 W NORTH AV,"(39.3104606,-76.6347099)",7,18,2017,26,47,0,PM,53220
2734701,7/18/2017 14:45,Medium,WD,NARCOTICSOutside,P171991686,1500 BLK N CAREY ST,"(39.3068274,-76.6403348)",7,18,2017,26,45,0,PM,53100
2734702,7/18/2017 14:48,Medium,NW,911/NO  VOICE,P171991687,3800 W BELVEDERE AV,"(39.3452130,-76.6825420)",7,18,2017,26,48,0,PM,53280
2734703,7/18/2017 14:50,Medium,SW,911/NO  VOICE,P171991689,500 N ATHOL AV,"(39.2923579,-76.6893446)",7,18,2017,26,50,0,PM,53400
2734704,7/18/2017 14:50,Medium,SD,911/NO  VOICE,P171991690,1600 WICOMICO ST,"(39.2744811,-76.6355730)",7,18,2017,26,50,0,PM,53400
2734705,7/18/2017 14:48,Low,CD,LARCENY,P171991691,400 E FAYETTE ST,"(39.2904984,-76.6102701)",7,18,2017,26,48,0,PM,53280
2734706,7/18/2017 14:51,Medium,SE,COMMON ASSAULT,P171991693,200 N HIGHLAND AV,"(39.2954069,-76.5699907)",7,18,2017,26,51,0,PM,53460
2734707,7/18/2017 14:48,Low,SD,ESCORT,P171991694,900 JACK ST,"(39.2314407,-76.5993140)",7,18,2017,26,48,0,PM,53280
2734708,7/18/2017 14:48,Medium,SD,DISORDERLY,P171991695,1300 BLK RACE ST,"(39.2744990,-76.6173190)",7,18,2017,26,48,0,PM,53280
2734709,7/18/2017 14:51,Low,WD,DESTRUCT PROP,P171991696,900 N BENTALOU ST,"(39.2986791,-76.6537286)",7,18,2017,26,51,0,PM,53460
2734710,7/18/2017 14:52,Low,CD,CLOSED CALL,P171991697,600 E FAYETTE ST,"(39.2906594,-76.6071587)",7,18,2017,26,52,0,PM,53520
2734711,7/18/2017 14:49,Low,ND,INVESTIGATE,P171991698,400 W 23RD ST,"(39.3152275,-76.6220796)",7,18,2017,26,49,0,PM,53340
2734712,7/18/2017 14:51,Non-Emergency,SE,Private Tow,P171991699,900 WATSON ST,"(39.2897395,-76.6036315)",7,18,2017,26,51,0,PM,53460
2734713,7/18/2017 14:53,Low,NW,OTHER,P171991700,2900 DRUID PARK DR,"(39.3243762,-76.6592368)",7,18,2017,26,53,0,PM,53580
2734714,7/18/2017 14:53,High,NE,SILENT ALARM,P171991701,2500 GLENCOE RD,"(39.3727621,-76.5572835)",7,18,2017,26,53,0,PM,53580
2734715,7/18/2017 14:52,Medium,CD,DISORDERLY,P171991702,1800 EUTAW PL,"(39.3076560,-76.6313620)",7,18,2017,26,52,0,PM,53520
2734716,7/18/2017 14:54,Medium,WD,COMMON ASSAULT,P171991703,900 N BENTALOU ST,"(39.2986791,-76.6537286)",7,18,2017,26,54,0,PM,53640
2734717,7/18/2017 14:55,Medium,NE,NARCOTICSOutside,P171991707,6400 ROSEMONT AV,"(39.3517089,-76.5342122)",7,18,2017,26,55,0,PM,53700
2734718,7/18/2017 14:55,Non-Emergency,ND,FOLLOW UP,P171991708,400 W 23RD ST,"(39.3152275,-76.6220796)",7,18,2017,26,55,0,PM,53700
2734719,7/18/2017 14:55,Low,NW,OTHER,P171991710,3900 DOLFIELD AV,"(39.3396920,-76.6811520)",7,18,2017,26,55,0,PM,53700
2734720,7/18/2017 14:54,Low,WD,UNKNOWN TROUBLE,P171991711,900 N BENTALOU ST,"(39.2986791,-76.6537286)",7,18,2017,26,54,0,PM,53640
2734721,7/18/2017 14:58,Medium,CW,Lab Request,P171991714,300 S MONROE ST,"(39.2841228,-76.6468819)",7,18,2017,26,58,0,PM,53880
2734722,7/18/2017 14:57,Medium,CD,911/NO  VOICE,P171991716,300 BLOOM ST,"(39.3093093,-76.6349768)",7,18,2017,26,57,0,PM,53820
2734723,7/18/2017 14:55,Medium,WD,911/NO  VOICE,P171991717,0 N POPPLETON ST,"(39.2888613,-76.6321658)",7,18,2017,26,55,0,PM,53700
2734724,7/18/2017 14:58,Non-Emergency,SW,INVESTIGATE AUTO,P171991718,1500 N ROSEDALE ST,"(39.3048460,-76.6693330)",7,18,2017,26,58,0,PM,53880
2734725,7/18/2017 14:59,High,NE,SILENT ALARM,P171991719,3600 NORTHWAY DR,"(39.3595400,-76.5383060)",7,18,2017,26,59,0,PM,53940
2734726,7/18/2017 14:59,Medium,ED,JUV DISTURBANCE,P171991720,2100 BLK MURA ST,"(39.3052273,-76.5878444)",7,18,2017,26,59,0,PM,53940
2734727,7/18/2017 14:58,Non-Emergency,SS,SUPV COMPLAINT,P171991721,2500 W FAYETTE ST,"(39.2891059,-76.6566900)",7,18,2017,26,58,0,PM,53880
2734728,7/18/2017 14:59,Low,NE,DESTRUCT PROP,P171991722,4400 RASPE AV,"(39.3493300,-76.5331160)",7,18,2017,26,59,0,PM,53940
2734729,7/18/2017 15:01,Non-Emergency,NE,RECOVER PROPERTY,P171991723,4200 NICHOLAS AV,"(39.3292155,-76.5640951)",7,18,2017,27,1,0,PM,54060
2734730,7/18/2017 15:01,Non-Emergency,CD,FOLLOW UP,P171991724,400 CUMMINGS CT,"(39.3010867,-76.6250699)",7,18,2017,27,1,0,PM,54060
2734731,7/18/2017 15:01,Non-Emergency,CD,FOLLOW UP,P171991726,100 VIOLET HILL WHITE WY,"(39.2902218,-76.6282078)",7,18,2017,27,1,0,PM,54060
2734732,7/18/2017 15:01,High,ND,SILENT ALARM,P171991727,500 CHATEAU AV,"(39.3509802,-76.6091740)",7,18,2017,27,1,0,PM,54060
2734733,7/18/2017 15:03,High,SD,AGGRAV ASSAULT,P171991728,2000 CHRISTIAN ST,"(39.2822883,-76.6481411)",7,18,2017,27,3,0,PM,54180
2734734,7/18/2017 15:00,Low,NE,LARCENY,P171991729,3500 BELAIR RD,"(39.3239229,-76.5715840)",7,18,2017,27,0,0,PM,54000
2734735,7/18/2017 15:01,High,NE,SILENT ALARM,P171991731,4800 CLAYBURY AV,"(39.3182770,-76.5505410)",7,18,2017,27,1,0,PM,54060
2734736,7/18/2017 15:02,Medium,SW,COMMON ASSAULT,P171991732,2500 W FAYETTE ST,"(39.2891059,-76.6566900)",7,18,2017,27,2,0,PM,54120
2734737,7/18/2017 15:05,High,SD,RA POLICE,P171991733,2000 CHRISTIAN ST,"(39.2822883,-76.6481411)",7,18,2017,27,5,0,PM,54300
2734738,7/18/2017 15:05,Medium,NE,911/NO  VOICE,P171991734,1500 UPSHIRE RD,"(39.3339161,-76.5951256)",7,18,2017,27,5,0,PM,54300
2734739,7/18/2017 15:05,Low,SW,INVESTIGATE,P171991735,3600 GEORGETOWN RD,"(39.2591263,-76.6673085)",7,18,2017,27,5,0,PM,54300
2734740,7/18/2017 15:04,High,ND,ROBBERY UNARMED,P171991736,400 W 23RD ST,"(39.3152275,-76.6220796)",7,18,2017,27,4,0,PM,54240
2734741,7/18/2017 15:03,Non-Emergency,WD,PRKG COMPLAINT,P171991737,2000 W FAYETTE ST,"(39.2896050,-76.6489010)",7,18,2017,27,3,0,PM,54180
2734742,7/18/2017 15:06,Low,ED,INVEST TROUBLE,P171991738,500 E PRESTON ST,"(39.3048077,-76.6092968)",7,18,2017,27,6,0,PM,54360
2734743,7/18/2017 15:06,Low,SW,LARCENY,P171991739,2100 WILHELM ST,"(39.2836310,-76.6502056)",7,18,2017,27,6,0,PM,54360
2734744,7/18/2017 15:05,High,SE,ARMED PERSON,P171991741,3100 MCELDERRY ST,"(39.2982620,-76.5736140)",7,18,2017,27,5,0,PM,54300
2734745,7/18/2017 15:07,Low,CD,FALSE PRETENSE,P171991742,100 E PRATT ST,"(39.2872198,-76.6129075)",7,18,2017,27,7,0,PM,54420
2734746,7/18/2017 15:07,Medium,ND,911/NO  VOICE,P171991743,700 DRUID PARK LAKE DR,"(39.3167175,-76.6304122)",7,18,2017,27,7,0,PM,54420
2734747,7/18/2017 15:07,Medium,NE,BURGLARY,P171991744,4400 BERGER AV,"(39.3384162,-76.5455924)",7,18,2017,27,7,0,PM,54420
2734748,7/18/2017 15:07,Non-Emergency,SD,Private Tow,P171991745,2200 W PATAPSCO AV,"(39.2516561,-76.6461573)",7,18,2017,27,7,0,PM,54420
2734749,7/18/2017 15:08,Medium,CD,911/NO  VOICE,P171991747,100 E BALTIMORE ST,"(39.2895913,-76.6137427)",7,18,2017,27,8,0,PM,54480
2734750,7/18/2017 15:05,Medium,NW,FAMILY DISTURB,P171991749,5200 GWYNN OAK AV,"(39.3301620,-76.7040120)",7,18,2017,27,5,0,PM,54300
2734751,7/18/2017 15:02,Low,NW,EMERGENCY PETIT,P171991750,5400 LYNVIEW AV,"(39.3446770,-76.6900250)",7,18,2017,27,2,0,PM,54120
2734752,7/18/2017 15:06,Low,SE,UNKNOWN TROUBLE,P171991751,500 S BROADWAY,"(39.2854270,-76.5938750)",7,18,2017,27,6,0,PM,54360
2734753,7/18/2017 15:30,Medium,NE,ANIMAL DISTURB,P171991817,2500 ROBB ST,"(39.3183561,-76.5983020)",7,18,2017,27,30,0,PM,55800
2734754,7/18/2017 15:09,High,CD,SILENT ALARM,P171991752,0 W NORTH AV,"(39.3111919,-76.6165757)",7,18,2017,27,9,0,PM,54540
2734755,7/18/2017 15:11,Non-Emergency,CD,LOST PROPERTY,P171991753,0 S GAY ST,"(39.2897454,-76.6089314)",7,18,2017,27,11,0,PM,54660
2734756,7/18/2017 15:11,Non-Emergency,ND,FOLLOW UP,P171991754,5200 YORK RD,"(39.3477099,-76.6074868)",7,18,2017,27,11,0,PM,54660
2734757,7/18/2017 15:11,Medium,SD,DISPUTE,P171991755,300 STOCKHOLM ST,"(39.2743170,-76.6209137)",7,18,2017,27,11,0,PM,54660
2734758,7/18/2017 15:12,High,SD,EP  PAPERS,P171991757,2000 CHRISTIAN ST,"(39.2822883,-76.6481411)",7,18,2017,27,12,0,PM,54720
2734759,7/18/2017 15:12,Non-Emergency,WD,Private Tow,P171991758,900 N FULTON AV,"(39.2989200,-76.6459603)",7,18,2017,27,12,0,PM,54720
2734760,7/18/2017 15:11,Medium,CD,911/NO  VOICE,P171991759,400 W PRATT ST,"(39.2862722,-76.6207515)",7,18,2017,27,11,0,PM,54660
2734761,7/18/2017 15:12,Medium,CD,911/NO  VOICE,P171991760,300 BLOOM ST,"(39.3093093,-76.6349768)",7,18,2017,27,12,0,PM,54720
2734762,7/18/2017 15:13,Low,ND,HIT AND RUN,P171991763,2900 ROSALIND AV,"(39.3201824,-76.6783822)",7,18,2017,27,13,0,PM,54780
2734763,7/18/2017 15:12,Low,CD,FALSE PRETENSE,P171991764,400 E PRATT ST,"(39.2870097,-76.6093320)",7,18,2017,27,12,0,PM,54720
2734764,7/18/2017 15:14,Medium,SD,DISORDERLY,P171991765,1200 BLK S HANOVER ST,"(39.2754031,-76.6156447)",7,18,2017,27,14,0,PM,54840
2734765,7/18/2017 15:15,Medium,CD,911/NO  VOICE,P171991766,800 LINDEN AV,"(39.2987980,-76.6211370)",7,18,2017,27,15,0,PM,54900
2734766,7/18/2017 15:16,Medium,SD,DISORDERLY,P171991767,1800 WASHINGTON BL,"(39.2760102,-76.6441126)",7,18,2017,27,16,0,PM,54960
2734767,7/18/2017 15:17,Medium,SE,COMMON ASSAULT,P171991768,3400 PULASKI HY,"(39.2962609,-76.5692258)",7,18,2017,27,17,0,PM,55020
2734768,7/18/2017 15:17,Medium,SE,911/NO  VOICE,P171991769,100 OLDHAM ST,"(39.2915521,-76.5561099)",7,18,2017,27,17,0,PM,55020
2734769,7/18/2017 15:19,High,SD,RA POLICE,P171991770,2000 CHRISTIAN ST,"(39.2822883,-76.6481411)",7,18,2017,27,19,0,PM,55140
2734770,7/18/2017 15:18,Low,SW,AUTO ACCIDENT,P171991772,1900 BLK GRIFFIS AV,"(39.2674900,-76.6507390)",7,18,2017,27,18,0,PM,55080
2734771,7/18/2017 15:18,Low,SW,INVESTIGATE,P171991775,200 S PULASKI ST,"(39.2850158,-76.6499023)",7,18,2017,27,18,0,PM,55080
2734772,7/18/2017 15:20,Medium,NW,DISORDERLY,P171991776,3300 GARRISON BL,"(39.3266889,-76.6827779)",7,18,2017,27,20,0,PM,55200
2734773,7/18/2017 15:19,Medium,SD,DISORDERLY,P171991777,1800 WILHELM ST,"(39.2839070,-76.6453669)",7,18,2017,27,19,0,PM,55140
2734774,7/18/2017 15:21,Medium,ED,DISPUTE,P171991778,1500 N ELLWOOD AV,"(39.3083930,-76.5741880)",7,18,2017,27,21,0,PM,55260
2734775,7/18/2017 15:19,Medium,ND,COMMON ASSAULT,P171991779,2400 W BELVEDERE AV,"(39.3549016,-76.6622292)",7,18,2017,27,19,0,PM,55140
2734776,7/18/2017 15:22,Medium,NE,BURGLARY,P171991780,2500 MOORE AV,"(39.3716330,-76.5581430)",7,18,2017,27,22,0,PM,55320
2734777,7/18/2017 15:21,Medium,ED,BEHAVIOR CRISIS,P171991781,2700 E BIDDLE ST,"(39.3050496,-76.5797067)",7,18,2017,27,21,0,PM,55260
2734778,7/18/2017 15:21,Medium,NE,NARCOTICSOutside,P171991782,4500 FRANKFORD AV,"(39.3352114,-76.5485030)",7,18,2017,27,21,0,PM,55260
2734779,7/18/2017 15:24,Medium,ED,NARCOTICS ONVIEW,P171991783,3000 E MADISON ST,"(39.3014370,-76.5745900)",7,18,2017,27,24,0,PM,55440
2734780,7/18/2017 15:23,Medium,ED,DISORDERLY,P171991784,1500 N ELLWOOD AV,"(39.3083930,-76.5741880)",7,18,2017,27,23,0,PM,55380
2734781,7/18/2017 15:24,Medium,SW,COMMON ASSAULT,P171991785,1000 PARKSLEY AV,"(39.2744508,-76.6645922)",7,18,2017,27,24,0,PM,55440
2734782,7/18/2017 15:24,High,ND,SILENT ALARM,P171991788,2400 W BELVEDERE AV,"(39.3549016,-76.6622292)",7,18,2017,27,24,0,PM,55440
2734783,7/18/2017 15:23,Low,WD,RECOVERED VEH,P171991789,1400 W NORTH AV,"(39.3101824,-76.6410141)",7,18,2017,27,23,0,PM,55380
2734784,7/18/2017 15:24,Low,NE,HIT AND RUN,P171991793,6200 PULASKI HY,"(39.3062340,-76.5408600)",7,18,2017,27,24,0,PM,55440
2734785,7/18/2017 15:25,Medium,WD,DISORDERLY,P171991794,2500 PENNSYLVANIA AV,"(39.3104900,-76.6435070)",7,18,2017,27,25,0,PM,55500
2734786,7/18/2017 15:22,Non-Emergency,NW,Private Tow,P171991796,4600 W NORTHERN PY,"(39.2903848,-76.6121893)",7,18,2017,27,22,0,PM,55320
2734787,7/18/2017 15:24,Medium,NW,NARCOTICSOutside,P171991797,4900 QUEENSBERRY AV,"(39.3481359,-76.6707690)",7,18,2017,27,24,0,PM,55440
2734788,7/18/2017 15:25,Low,SW,INVESTIGATE,P171991800,1000 PARKSLEY AV,"(39.2744508,-76.6645922)",7,18,2017,27,25,0,PM,55500
2734789,7/18/2017 15:27,Medium,SD,DISORDERLY,P171991801,4100 MORRISON CT,"(39.2283763,-76.5880404)",7,18,2017,27,27,0,PM,55620
2734790,7/18/2017 15:25,Medium,CD,BURGLARY,P171991802,300 W FRANKLIN ST,"(39.2951740,-76.6200680)",7,18,2017,27,25,0,PM,55500
2734791,7/18/2017 15:28,Medium,SW,COMMON ASSAULT,P171991804,1000 PARKSLEY AV,"(39.2744508,-76.6645922)",7,18,2017,27,28,0,PM,55680
2734792,7/18/2017 15:26,Medium,CD,DISORDERLY,P171991805,1100 W NORTH AV,"(39.3105890,-76.6362400)",7,18,2017,27,26,0,PM,55560
2734793,7/18/2017 15:26,Medium,CD,DISORDERLY,P171991807,500 W MULBERRY ST,"(39.2939260,-76.6227760)",7,18,2017,27,26,0,PM,55560
2734794,7/18/2017 15:28,Low,ND,Transport,P171991808,3000 WYLIE AV,"(39.3421154,-76.6652286)",7,18,2017,27,28,0,PM,55680
2734795,7/18/2017 15:27,Low,ED,FALSE PRETENSE,P171991810,1000 N WASHINGTON ST,"(39.3020260,-76.5898001)",7,18,2017,27,27,0,PM,55620
2734796,7/18/2017 15:28,Low,NW,INVESTIATE,P171991811,3900 MAINE AV,"(39.3264810,-76.6832050)",7,18,2017,27,28,0,PM,55680
2734797,7/18/2017 15:28,Medium,SW,911/NO  VOICE,P171991812,3100 FREDERICK AV,"(39.2803315,-76.6683132)",7,18,2017,27,28,0,PM,55680
2734798,7/18/2017 15:28,Non-Emergency,WD,ILL/DUMP IN PROG,P171991813,2700 CLIFTON AV,"(39.3114877,-76.6612859)",7,18,2017,27,28,0,PM,55680
2734799,7/18/2017 15:27,Medium,ED,911/NO  VOICE,P171991814,600 N WOLFE ST,"(39.2968573,-76.5916191)",7,18,2017,27,27,0,PM,55620
2734800,7/18/2017 15:29,Medium,SD,NARCOTICSOutside,P171991815,600 S BRICE ST,"(39.2803641,-76.6480579)",7,18,2017,27,29,0,PM,55740
2734801,7/18/2017 15:28,Medium,WD,UNFOUNDED,P171991816,1600 N CALHOUN ST,"(39.3070676,-76.6425948)",7,18,2017,27,28,0,PM,55680
2734802,7/18/2017 15:31,Medium,SE,CHECK WELLBEING,P171991824,EASTERN AV/DUNDALK AV,"(39.287498,-76.543487)",7,18,2017,27,31,0,PM,55860
2734803,7/18/2017 15:31,Medium,ED,NARCOTICSOutside,P171991826,N BROADWAY/E NORTH AV,"(39.312139,-76.594999)",7,18,2017,27,31,0,PM,55860
2734804,7/18/2017 15:35,Medium,NW,CHECK WELL BEING,P171991842,PARK HEIGHTS AV/W GARRISON AV,"(39.347496,-76.673509)",7,18,2017,27,35,0,PM,56100
2734805,7/18/2017 15:39,High,SD,Traffic Stop,P171991850,VIRGINIA/0TH ST,"(0.000000,0.000000)",7,18,2017,27,39,0,PM,56340
